sample	unclassified-kra_ERR9709092_	unclassified-kra_ERR9709093_	unclassified-kra_ERR9709096_	unclassified-kra_ERR9709100_	unclassified-kra_ERR9709101_	unclassified-kra_ERR9709105_	unclassified-kra_ERR9709107_	unclassified-kra_ERR9709109_	unclassified-kra_ERR9709114_	unclassified-kra_ERR9709115_	unclassified-kra_ERR9709117_	unclassified-kra_ERR9709118_	unclassified-kra_ERR9709119_	unclassified-kra_ERR9709121_	unclassified-kra_ERR9709122_	unclassified-kra_ERR9709123_	unclassified-kra_ERR9709124_	unclassified-kra_ERR9709125_	unclassified-kra_ERR9709126_	unclassified-kra_ERR9709127_	unclassified-kra_ERR9709136_	unclassified-kra_ERR9709137_	unclassified-kra_ERR9709140_	unclassified-kra_ERR9709141_	unclassified-kra_ERR9709142_	unclassified-kra_ERR9709144_	unclassified-kra_ERR9709145_	unclassified-kra_ERR9709146_	unclassified-kra_ERR9709147_	unclassified-kra_ERR9709149_	unclassified-kra_ERR9709155_	unclassified-kra_ERR9709158_	unclassified-kra_ERR9709178_	unclassified-kra_ERR9709187_	unclassified-kra_ERR9709190_	unclassified-kra_ERR9709195_	unclassified-kra_ERR9709198_	unclassified-kra_ERR9709199_	unclassified-kra_ERR9709203_	unclassified-kra_ERR9709204_	unclassified-kra_ERR9709208_	unclassified-kra_ERR9709209_	unclassified-kra_ERR9709211_	unclassified-kra_ERR9709214_	unclassified-kra_ERR9709217_	unclassified-kra_ERR9709218_	unclassified-kra_ERR9709219_	unclassified-kra_ERR9709223_	unclassified-kra_ERR9709228_	unclassified-kra_ERR9709232_	unclassified-kra_ERR9709234_	unclassified-kra_ERR9709235_	unclassified-kra_ERR9709237_	unclassified-kra_ERR9709238_	unclassified-kra_ERR9709240_	unclassified-kra_ERR9709243_	unclassified-kra_ERR9709244_	unclassified-kra_ERR9709249_	unclassified-kra_ERR9709253_	unclassified-kra_SRR12106874_	unclassified-kra_SRR12106875_	unclassified-kra_SRR12106878_	unclassified-kra_SRR12106882_	unclassified-kra_SRR12106899_	unclassified-kra_SRR12106905_	unclassified-kra_SRR12106906_	unclassified-kra_SRR12106915_	unclassified-kra_SRR12106930_	unclassified-kra_SRR12106932_	unclassified-kra_SRR12106934_	unclassified-kra_SRR12106937_	unclassified-kra_SRR12106945_	unclassified-kra_SRR12106949_	unclassified-kra_SRR12106953_	unclassified-kra_SRR12106955_	unclassified-kra_SRR12106956_	unclassified-kra_SRR12106957_
unclassified-kra_ERR9709092_	0.0	0.05428261516669393	0.0638295718299478	0.05150419927801507	0.057589593797054285	0.06822852971233398	0.06870237586744654	0.05362619924985178	0.09715732404469207	0.13309889143994225	0.09014938124548678	0.10248085747201358	0.13741583045391642	0.0829036187897017	0.0843928473864601	0.1418433667877986	0.11794082209729606	0.08837306496019089	0.1035224903836279	0.09092057632239095	0.11240447294094102	0.1338567136185021	0.12850798186195161	0.10198753476378089	0.13962382238874788	0.13097441130532628	0.1183551138039737	0.18404818956176633	0.12646955477648064	0.10120884458180941	0.13579079873316752	0.12252270207111962	0.12888640034968518	0.1441179436443218	0.14895404964837677	0.08544268314922925	0.10963731305345079	0.12794523568861307	0.0949745823688257	0.09908755819214363	0.099296628218531	0.09934159041833063	0.09986484269315142	0.10014056337225319	0.0986612835416064	0.0993225951309229	0.09832071609608814	0.09617369418203268	0.0992603481211016	0.09261982027689418	0.09950279840926482	0.09949030870363974	0.12149219339313741	0.09945214390157393	0.09940963705790856	0.09913041901652087	0.09918377714619814	0.09984519461494887	0.09938530189680353	0.09968701413055947	0.09990114436527037	0.09912959490566807	0.09919153510989824	0.10327594154199111	0.13694930765320207	0.13745857116735336	0.13806283789327226	0.09719718125217168	0.13294940432858754	0.09727277373940948	0.09777698529483342	0.09926852805692843	0.09933229122582586	0.09743515419395443	0.10061874924135594	0.10050656299266339	0.13351352703635488
unclassified-kra_ERR9709093_	0.05428261516669393	0.0	0.015544938165835302	0.02517615250937221	0.020701725649950296	0.021944524094957292	0.02149725429042755	0.02750836316206294	0.04270728954467591	0.1049877099233147	0.036845222176500034	0.03720792453251726	0.11920191684280564	0.041747496739835216	0.03403206672845662	0.12891487264530951	0.08991853983261543	0.032758824226286544	0.03482455604606905	0.04000868071014125	0.06939710284856344	0.09484067516398914	0.07290682939195046	0.07372155346475717	0.09486520284704097	0.05807223158494517	0.08018117356656641	0.16588904044582392	0.07268083976315612	0.07628590886352074	0.10952087997235116	0.06249400242371886	0.06915216062022542	0.10452097642470651	0.10608044425484814	0.03840161267249901	0.04227418594865419	0.10838282660409065	0.03211641074043961	0.034638787471405655	0.034494717270599204	0.03458335189170926	0.03473647754687619	0.03485840040605497	0.03423455413689484	0.03459018780992122	0.034054322943433336	0.033511292324749344	0.0343619001279487	0.03196485672441008	0.034465303259285374	0.03461263743625457	0.05014055632548286	0.034409836856625915	0.03437077572189157	0.03438160944061324	0.034559774874431376	0.03482488471555881	0.03470291049880324	0.030330325644283927	0.030122052634291352	0.030550461838700686	0.026629985498724865	0.038739923433879796	0.06335637111280393	0.06366338050661943	0.06455664264983378	0.033868639420979514	0.06090628244660887	0.03356950161646686	0.034113177581040044	0.03471371975184967	0.03434762973511247	0.033839885220810155	0.02989290235932348	0.02977457083658438	0.061189388311731756
unclassified-kra_ERR9709096_	0.0638295718299478	0.015544938165835302	0.0	0.02211373572885783	0.016335030765465556	0.023288363505532136	0.022287221247283957	0.02070514509644856	0.028826222423097392	0.09272517134005959	0.02157112047106792	0.019914187935120592	0.10562961965018138	0.029582903837137967	0.019510235429988507	0.11712000345212645	0.07505871750893472	0.016722835152364505	0.016919854276058514	0.024786129910780046	0.05357226257742066	0.07949954165202969	0.05777443341919965	0.06175218485535868	0.08036499012517714	0.038641057895626794	0.065750864067777	0.15297404235692377	0.06013234055307308	0.06306326465492458	0.09670279243137059	0.045940740786445194	0.05341913671664199	0.0917416419811664	0.09336917092526249	0.022981969795914325	0.02306800326628356	0.09400428339712075	0.012811645745721132	0.0152419688813345	0.01553947190741416	0.01579065389782791	0.015607321055221631	0.015809447313167368	0.01567990964528254	0.015593008859124118	0.015502317438576262	0.013702848526058211	0.015668156354535195	0.011904104505012475	0.015691882345120825	0.015684413447444197	0.03193555665184086	0.01573150875365043	0.015671293861769315	0.015737612573112146	0.01573459570495254	0.01586727080436881	0.015590911118665344	0.01121824173339533	0.011040419756136781	0.011759657123789544	0.006952053864090204	0.020166992506790545	0.04599268931297616	0.04625164532914927	0.04681929430449326	0.014728350254637534	0.04315985037300187	0.014845288319818543	0.01538829885485674	0.015787307089918094	0.015604255705576817	0.014923673743441196	0.010491865298070068	0.010393862045125898	0.043478333774596124
unclassified-kra_ERR9709100_	0.05150419927801507	0.02517615250937221	0.02211373572885783	0.0	0	0.03199181685380793	0.03260987939480045	0.015742885104295924	0.03912767929099419	0.08743014860650848	0.03461317443543767	0.04022875936245135	0.09573687650515084	0.033433472374319095	0.03141943694035324	0.10547998326579075	0.07105210249194303	0.031678757001748395	0.037844392833514026	0.036140467969620324	0.059466134587390834	0.08068644521127265	0.06980837053550129	0.05412858923401667	0.0843688957735145	0.0645092646614191	0.07146011498843029	0.14196885118756344	0.06812117746761628	0.054251048994944887	0.08898722740747486	0.063028475249728	0.07180279621275182	0.08981855987068119	0.09393179672331567	0.0318185924630542	0.04489657869389514	0.0837827223469531	0.034647971343425676	0.03583663778719676	0.03563566690553688	0.03539384625187473	0.036001056007096	0.03626055990750514	0.03540589316461627	0.035446020188923795	0.035003016690905046	0.03587230087345906	0.03568148632356777	0.0357366114073118	0.0356818009578988	0.03572114165352111	0.0550621035164485	0.035556860102084475	0.0357202153711012	0.03532373246969562	0.03557073228012847	0.036078849926968914	0.036230576726919046	0.03058599233559384	0.0305064761798926	0.0312375349037314	0.027570658325034053	0.03957909192504533	0.07071805613625035	0.07097469609030382	0.07190323721662946	0.03500698663613474	0.06662912429317802	0.0347497526847931	0.035413221585962974	0.03599649522057807	0.035735742893285835	0.035271081999887495	0.030192747306305362	0.030020797066354254	0.06677506852971041
unclassified-kra_ERR9709101_	0.057589593797054285	0.020701725649950296	0.016335030765465556	0	0.0	0.029375982029214494	0.028613143244780256	0.020242190402052884	0.03353515873404101	0.09035153462817463	0.029362786315094383	0.029871701010067954	0.1025564676779405	0.033762142818940945	0.026925381219141006	0.11256529293503753	0.07373659771601007	0.024450935176001352	0.026832138501309263	0.031168581402878363	0.057731671323402234	0.08096962031983243	0.06171962988608731	0.06296634337096692	0.08356432252288074	0.04978078993153634	0.06999463564004686	0.1447612477384736	0.06358641726137883	0.06287370110304978	0.09355881161267016	0.05368977314844483	0.06180191726788416	0.09086422754984082	0.09346523956378483	0.026854473047782577	0.033082280132299094	0.08997234807481938	0.023435920962984722	0.02538292250385814	0.02556335139267356	0.02554696955901196	0.0256345452509225	0.025861284754329687	0.025358072423216884	0.025593750264020436	0.02519766526797003	0.024235651039838393	0.02569673422354911	0.02307340087960871	0.02567121034480501	0.025863356212532836	0.04639949112846264	0.025770403307023647	0.02579954438703544	0.025663636609845483	0.025726268516511528	0.025900561407108273	0.025608450557019338	0.020327020879280597	0.020460840833543797	0.021279102825161593	0.016448140875044467	0.029699792419748936	0.062035490241548	0.06218123474504206	0.06340883706106254	0.024550969321527318	0.05776725756726201	0.02459439847133777	0.02532139061706236	0.025843913121745242	0.025678447473486465	0.024820683561079464	0.019428323358171403	0.019307913197907235	0.058405077856562
unclassified-kra_ERR9709105_	0.06822852971233398	0.021944524094957292	0.023288363505532136	0.03199181685380793	0.029375982029214494	0.0	0	0.030516245784520113	0.04587150609617567	0.10601993308997547	0.03955307148638698	0.041429067337806436	0.11835270675788924	0.046512576427861545	0.03790448791617957	0.1305984017578695	0.09025403201064171	0.03568191829313016	0.038065459679778584	0.042551022062055806	0.07209634560035827	0.09622990494760852	0.07480563602040069	0.07480588482031462	0.09803333394820277	0.061224144296754886	0.08209545928098755	0.1680808145557251	0.07791265948590065	0.07624986904356254	0.11075214080110113	0.06493897103907212	0.07159897253438974	0.10514485470732418	0.11027916866701554	0.04196149777364471	0.045232860070967454	0.1074446513697898	0.034747839911253006	0.03708413268068527	0.03725460989630931	0.03725873390938388	0.0374156642033275	0.037504766230897255	0.037045010607879215	0.037315251213041564	0.03692243089733072	0.0358932698177023	0.0373622639150029	0.03440311154178974	0.03723311428935476	0.037479980755644834	0.054045624404532006	0.03729509362312738	0.03715829329922196	0.03728874637643636	0.037425206266089375	0.03734253163946249	0.037338123893017126	0.03308583026336625	0.03283059228543011	0.03313944256359842	0.028953740140497647	0.04158251522646937	0.0687020419207692	0.06891704218778703	0.06964144175612004	0.03654171934802903	0.06540046561148372	0.03630616690427295	0.03702426343386152	0.03718387647189672	0.037288566746734045	0.03645104017517448	0.0321619672976339	0.032204243952935294	0.06573443685962285
unclassified-kra_ERR9709107_	0.06870237586744654	0.02149725429042755	0.022287221247283957	0.03260987939480045	0.028613143244780256	0	0.0	0.029854082922144587	0.04430031926573752	0.10528304977148509	0.038552927281374896	0.03814864659264689	0.11990952155164286	0.044634562362862215	0.03513354673824691	0.1310074818034982	0.09014033526083587	0.03428009577715958	0.036085149998499016	0.040977416407639314	0.07014087959575638	0.09470454529067078	0.07383102032777647	0.0744930902075571	0.0962975728199933	0.05846548292302928	0.08088775394379386	0.1639664306707298	0.07595909443177347	0.07621804047521234	0.11200911928439855	0.06357797539265636	0.06994775455637081	0.10606327087906152	0.10811698785002657	0.03946741182977057	0.04278557495344322	0.10869418093413985	0.03234796568578063	0.03464957323544632	0.03471269274815546	0.034917574512422014	0.03501976504097047	0.03511790276428274	0.034842035315018186	0.03466264174726824	0.03437821311230975	0.03333422059525693	0.034992296114929815	0.03192465876915043	0.03474367641786258	0.03485625416142092	0.05111082090153395	0.034749425526135094	0.034846075389961303	0.03491379351909716	0.034929096109883796	0.03504347567845397	0.03508943782782852	0.030664721827026176	0.03052711452982238	0.03098239280168777	0.026555060894013598	0.039255630022691494	0.06518039401929253	0.06547555721871909	0.06607461563969641	0.03420964751978409	0.062337393972798236	0.03408452297709777	0.0346640963861219	0.03494821214642149	0.03470448818455885	0.03400274391384751	0.030086790176908115	0.03001709979603398	0.06259806701377106
unclassified-kra_ERR9709109_	0.05362619924985178	0.02750836316206294	0.02070514509644856	0.015742885104295924	0.020242190402052884	0.030516245784520113	0.029854082922144587	0.0	0.03492049838379117	0.07803353615397823	0.030079292825273243	0.03551947029202934	0.08643653853980537	0.026713016265990326	0.025850857030747874	0.09584168085219942	0.06253713163983032	0.027606500418565272	0.033720869464811704	0.03206087505690781	0.05272327702888008	0.07305360656250531	0.06415929755045847	0.04595167053047201	0.07818856625405263	0.0602737106094581	0.06310992376000288	0.13238286215267245	0.0622569883837933	0.047363287859933906	0.08063074241848231	0.0574291392311847	0.06701851848338283	0.08534799642158186	0.08894828344844474	0.027039125222528236	0.04000896642477328	0.07540102316710834	0.029500047838521674	0.03065040173487401	0.030698337348984514	0.030380845332795024	0.031064144266791313	0.031095703215582846	0.03011081895919924	0.030389184812977386	0.03004521279808392	0.030600357533522284	0.03062254348422349	0.030532788253704736	0.030730833283316862	0.03073131308705388	0.052071808742824424	0.0306951924982715	0.03062986387491245	0.03036819412433094	0.030730105750383006	0.030876089104971832	0.03075381919950754	0.025561083273385278	0.025475189723845992	0.025919527826828034	0.021742670531613634	0.034774829030879924	0.06839706905188978	0.06874054865362292	0.06976446759955184	0.03030163825574108	0.06409636785669236	0.029815918890149482	0.030301806614332346	0.031017286120823197	0.03071005955505137	0.03026150985226583	0.02438531700387083	0.02452348255407098	0.06424548362672321
unclassified-kra_ERR9709114_	0.09715732404469207	0.04270728954467591	0.028826222423097392	0.03912767929099419	0.03353515873404101	0.04587150609617567	0.04430031926573752	0.03492049838379117	0.0	0.05449223500361451	0.02417028964207187	0.02424406064258385	0.09564401547768639	0.03136462557965339	0.022470753764525356	0.11028835347629186	0.07460916510944762	0.021282089847943587	0.02240604146988178	0.026166245131430104	0.05899834022253042	0.0832271855542703	0.0626767331787784	0.06673511019666542	0.08525927685661111	0.049293450311567434	0.07002304066526388	0.15047675267252145	0.06389140518876689	0.06609391172865786	0.09551460446441268	0.05168547370984812	0.06413746801636579	0.09322204280820531	0.09640504766388204	0.02931429179078192	0.030744727400534078	0.09449766276334162	0.02301275107012901	0.02504460065847653	0.025412845670530072	0.02542487036701485	0.02537888321431032	0.025659218456361838	0.02529160463532154	0.02537924006875053	0.02500205598258887	0.02393718931871687	0.02536169537335147	0.022454083593158126	0.025486070472713798	0.025549542684141092	0.044299661281892805	0.02554513476190488	0.02552293323122532	0.02540824692788601	0.025541769427417753	0.025506853306431865	0.025428572868904466	0.020602838491121645	0.020711897692106747	0.021452913714696036	0.01623062228252329	0.029979381837782516	0.05910566473293713	0.05935682012475675	0.06029879323269177	0.024687329692797126	0.055880008942831225	0.024441741119918012	0.025080339498534044	0.025771996304603764	0.025493079708301385	0.024840403486315086	0.019821123962220313	0.019599194996283577	0.056384302702518575
unclassified-kra_ERR9709115_	0.13309889143994225	0.1049877099233147	0.09272517134005959	0.08743014860650848	0.09035153462817463	0.10601993308997547	0.10528304977148509	0.07803353615397823	0.05449223500361451	0.0	0.07769208948662903	0.08965628555978755	0.11863021414052835	0.07275434963631393	0.07351673981254456	0.1292177474139325	0.11127208948450774	0.07869019294678677	0.09273196465300224	0.07676371016794428	0.10922415247181069	0.1276902236761171	0.12353248417292666	0.09923406131504761	0.1362823169129413	0.13045618837647446	0.112816896018164	0.17200788403919753	0.12211319182986305	0.0976959765576163	0.13213918412345352	0.11392771043638716	0.13339582207757217	0.13999123516100848	0.1465041081525431	0.0833656618733031	0.10332002641628137	0.12466018233321016	0.09271562467873348	0.09639204005208116	0.09674818779936574	0.0970477537999685	0.09721652315203733	0.098022381942901	0.09644715108782789	0.09687857497673191	0.09586899515821533	0.09406215320643666	0.09705312221046972	0.09037855626232663	0.09686696414205209	0.0973329960631326	0.11990440215815659	0.09717448320315103	0.09701239478841084	0.0966455282433639	0.0970220221074986	0.09744589069791926	0.09730533794193062	0.09826694333337607	0.09833106312230294	0.09618934883169968	0.09836248197269296	0.10128594360674051	0.1387672746114854	0.1392604559474172	0.13957818211187537	0.09513173887836739	0.13287491539313948	0.09462540427634114	0.09602935827799561	0.09748148479374064	0.09717576764239899	0.09494663924212873	0.09877702461168125	0.09886333905045724	0.13313636986645783
